URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/a3e7-audiopay/FF/2C/CKwRIRwE3mGkAIw0QQDRrt7Y.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=567&sign=927a86c47cccc214e4ef93caacc02fcb&timestamp=1628582565&token=4470&uid=342430270&is_charge=true,COMPLETE,200,https,GET,audio/x-m4a,/127.0.0.1,54099,audiopay.cos.tx.xmcdn.com/125.77.176.85,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 16:03:05,10 八月 2021 16:03:05,10 八月 2021 16:03:05,10 八月 2021 16:03:33,27755,2,93,89,0,27445,126,254.41504,0.0,257.2295,1206,435,,20918,0,7208202,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/a3e7-audiopay/FF/2C/CKwRIRwE3mGkAIw0QQDRrt7Y.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=567&sign=927a86c47cccc214e4ef93caacc02fcb&timestamp=1628582565&token=4470&uid=342430270&is_charge=true,COMPLETE,200,https,GET,audio/x-m4a,/127.0.0.1,54111,audiopay.cos.tx.xmcdn.com/36.249.84.93,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 16:03:37,10 八月 2021 16:03:37,10 八月 2021 16:03:37,10 八月 2021 16:03:37,403,76,30,57,0,81,159,132.17969,0.0,637.63477,1278,381,,20918,0,31970,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/210d-audiopay/DF/37/CKwRIUEE2Rq0AD3u5ADP11EE.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=250&sign=e1ef86b791ce824556dc9b9c4a213525&timestamp=1628582625&token=9428&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,55453,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:03:45,10 八月 2021 16:03:45,10 八月 2021 16:03:45,10 八月 2021 16:03:58,12244,,,,0,12203,41,323.75684,0.0,324.81445,,368,,,0,4058852,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/6481-audiopay/0E/5C/CKwRIasE182aAKBgyQDPVKUJ.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=649&sign=4d865792a051aba8a48e388bf7779257&timestamp=1628582639&token=4241&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,55453,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:03:59,10 八月 2021 16:03:59,10 八月 2021 16:03:59,10 八月 2021 16:04:27,28226,,,,0,28191,35,363.65527,0.0,364.09473,,368,,,0,10510537,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/a3e7-audiopay/FF/2C/CKwRIRwE3mGkAIw0QQDRrt7Y.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=567&sign,COMPLETE,403,https,GET,text/plain,/127.0.0.1,54123,audiopay.cos.tx.xmcdn.com/211.97.73.15,443,,10 八月 2021 16:04:11,10 八月 2021 16:04:12,10 八月 2021 16:04:12,10 八月 2021 16:04:12,627,111,51,225,0,1,239,35.69629,0.0,20427.734,1190,811,,20918,0,0,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/c90f-audiopay/49/55/CKwRIRwE1o7YAL3T8ADO2h5-.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=768&sign=3ecb1a1f23069249018d0935cd4ea4d4&timestamp=1628582667&token=5003&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,55453,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:04:27,10 八月 2021 16:04:28,10 八月 2021 16:04:28,10 八月 2021 16:05:08,40784,,37,88,126,40452,81,298.41992,11.423828,300.833,1106,368,,20828,0,12440560,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/a3e7-audiopay/FF/2C/CKwRIRwE3mGkAIw0QQDRrt7Y.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=567&sign=927a86c47cccc214e4ef93caacc02fcb&timestamp=1628582565&token=4470&uid=342430270&is_charge=true,COMPLETE,200,https,GET,audio/x-m4a,/127.0.0.1,54139,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:04:32,10 八月 2021 16:04:33,10 八月 2021 16:04:33,10 八月 2021 16:04:57,24894,2,120,55,0,24607,110,360.51172,0.0,364.66895,804,381,,372,0,9188417,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/569b-audiopay/86/CC/CKwRIRwE1SimAL95JgDONjoI.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=775&sign=f5aa946ee061da730a7b2e24ddaca574&timestamp=1628582709&token=1870&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,55453,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 16:05:09,10 八月 2021 16:05:09,10 八月 2021 16:05:09,10 八月 2021 16:05:40,31456,,64,44,109,31186,53,100.2207,9.34375,101.055664,675,368,,327,0,3226835,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/00cf-audiopay/B3/00/CKwRIJEE1E4XAJm-wQDN4DJa.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=622&sign=a49cddfdb3d8ecf0301e542754d33334&timestamp=1628582741&token=9565&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,48305,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 16:05:41,10 八月 2021 16:05:41,10 八月 2021 16:05:41,10 八月 2021 16:06:01,20231,47,35,94,1,19973,81,487.45117,1509.7656,493.67188,1178,368,,20918,0,10075841,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/7b63-audiopay/75/F5/CKwRIDoE0DhiADYOYQDMehiz.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=218&sign=4569b1b2bfe9b0c6b3389d12a80301d7&timestamp=1628582762&token=1446&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,48305,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 16:06:02,10 八月 2021 16:06:02,10 八月 2021 16:06:03,10 八月 2021 16:06:16,13752,,,,0,13638,114,172.16113,0.0,173.57422,,368,,,0,2424022,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/7b63-audiopay/75/F5/CKwRIDoE0DhiADYOYQDMehiz.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=218&sign=3a9ebdd980de174bd935de12e20ba5a9&timestamp=1628582776&token=9353&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:06:17,10 八月 2021 16:06:17,10 八月 2021 16:06:17,10 八月 2021 16:06:19,2402,2,41,110,0,2209,40,530.5283,0.0,576.19434,1178,374,,20918,0,1282443,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/2043-audiopay/D5/B7/CKwRIaIEzpKiAJcELgDLzdSL.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=611&sign=448ddeeeeead0f7d15067fa7d7e27228&timestamp=1628582780&token=3244&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:06:20,10 八月 2021 16:06:20,10 八月 2021 16:06:20,10 八月 2021 16:06:39,19494,,,,0,19407,87,495.81348,0.0,498.01758,,368,,,0,9897006,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/fae2-audiopay/B7/EA/CKwRINsEzVOGAIxUigDLTw5_.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=568&sign=753896159f5429c7fd52dba5b5c4a684&timestamp=1628582800&token=1928&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:06:40,10 八月 2021 16:06:40,10 八月 2021 16:06:40,10 八月 2021 16:06:59,19550,,,,1,19447,102,459.41113,359.375,461.82617,,368,,,0,9196682,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/9e4d-audiopay/17/A1/CKwRIasEy_7TAHjCDwDKs1Cr.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=489&sign=293cb3b3b4ae6e7a7b5ffe834e34ea52&timestamp=1628582820&token=7204&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:07:00,10 八月 2021 16:07:00,10 八月 2021 16:07:00,10 八月 2021 16:07:18,18348,,,,0,18267,81,421.2373,0.0,423.08594,,368,,,0,7913999,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/ca3a-audiopay/A1/35/CKwRIDoEyp3SAIdGGgDKCxNa.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=547&sign=ddbbda1a604fe9a2bb17aa8d6e887cc8&timestamp=1628582839&token=2030&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:07:19,10 八月 2021 16:07:19,10 八月 2021 16:07:19,10 八月 2021 16:07:35,16534,,39,40,80,16215,160,523.70605,13.390625,533.9424,729,368,,372,0,8865306,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/95de-audiopay/21/F9/CKwRIW4ExuY4ADr_dgDI0Lni.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=238&sign=1002aea44bb43b5614ad781ff7bec177&timestamp=1628582856&token=8626&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:07:36,10 八月 2021 16:07:36,10 八月 2021 16:07:36,10 八月 2021 16:07:42,6774,,,,0,6640,134,557.458,0.0,568.6543,,368,,,0,3866486,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/9e7c-audiopay/30/A9/CKwRIW4ExZDxAKW6FQDITF_x.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=671&sign=a4430f2b35da7ce4239eef1f4e60f33b&timestamp=1628582863&token=8407&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:07:43,10 八月 2021 16:07:43,10 八月 2021 16:07:43,10 八月 2021 16:08:07,23846,,,,0,23769,77,444.80664,0.0,446.23242,,368,,,0,10861077,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/bd72-audiopay/AD/6D/CKwRIJEExD38AE_KewDHzrjz.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=323&sign=db92fce2617f8a5309a9a35c5ec870e8&timestamp=1628582887&token=7591&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:08:07,10 八月 2021 16:08:07,10 八月 2021 16:08:07,10 八月 2021 16:08:15,8123,,48,49,97,7854,75,628.8379,11.043945,650.23926,729,368,,372,0,5229179,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/20bf-audiopay/2F/07/CKwRIaIEwsIiAJpr8QDHQenA.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=625&sign=364aa15004a787faadbcc35f52fb1914&timestamp=1628582896&token=3986&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:08:16,10 八月 2021 16:08:16,10 八月 2021 16:08:16,10 八月 2021 16:08:34,17928,,,,0,17829,99,551.2793,0.0,554.3203,,368,,,0,10120177,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/569b-audiopay/86/CC/CKwRIRwE1SimAL95JgDONjoI.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=775&sign=acded3b46bc500de2ab51f5174466de0&timestamp=1628582915&token=9140&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:08:35,10 八月 2021 16:08:35,10 八月 2021 16:08:35,10 八月 2021 16:08:54,19071,,,,0,19027,44,486.57324,0.0,487.6787,,374,,,0,9501779,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/9166-audiopay/DF/8E/CKwRIUEEwXmCAELrtgDGsAfX.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=270&sign=1208dd1a7a3fe087e6601693661acc23&timestamp=1628582934&token=1892&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:08:54,10 八月 2021 16:08:54,10 八月 2021 16:08:54,10 八月 2021 16:09:03,8357,,,,0,8278,79,512.5381,0.0,517.3867,,368,,,0,4385718,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/6257-audiopay/87/47/CKwRIaIEvXZzAFxukwDFV3B8.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=374&sign=f8a9b3907afdcc8a99d7ab611a518c63&timestamp=1628582943&token=2007&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:09:03,10 八月 2021 16:09:03,10 八月 2021 16:09:03,10 八月 2021 16:09:17,13537,,,,0,13402,135,437.0244,0.0,441.3994,,368,,,0,6057619,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/0559-audiopay/17/0F/CKwRIMAEvChlAEdrzQDE0eBy.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=289&sign=769fe4b3517318db763bc83e6e2d2e34&timestamp=1628582957&token=5895&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:09:17,10 八月 2021 16:09:17,10 八月 2021 16:09:17,10 八月 2021 16:09:27,9356,,,,0,9250,106,488.5957,0.0,494.15625,,368,,,0,4680653,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/c9e3-audiopay/BE/3D/CKwRIMAEuyLRADr_dgDEaHsf.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=238&sign=bc8f826acbf91f0d795905e4df2a6f17&timestamp=1628582967&token=1050&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:09:27,10 八月 2021 16:09:27,10 八月 2021 16:09:27,10 八月 2021 16:09:34,6960,,,,0,6878,82,542.56055,0.0,548.97656,,368,,,0,3866486,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/0c89-audiopay/40/46/CKwRIaIEuYOlACm1JADDrAdS.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=168&sign=ef99a4050b4bfd8be5676d96f0f47a5c&timestamp=1628582974&token=6397&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:09:35,10 八月 2021 16:09:35,10 八月 2021 16:09:35,10 八月 2021 16:09:40,5390,,,,0,5348,42,495.29492,0.0,499.11816,,368,,,0,2733348,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/86a5-audiopay/98/D0/CKwRIDoEuDD9ANWEIQDDEyWF.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=864&sign=5969740a8bc688360412544185ce0f2f&timestamp=1628582980&token=4815&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:09:41,10 八月 2021 16:09:41,10 八月 2021 16:09:41,10 八月 2021 16:10:08,27702,,,,0,27570,132,493.2998,0.0,495.64844,,368,,,0,13992993,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/af72-audiopay/D8/7F/CKwRIJIEtDOwADW3zQDBwKKZ.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=217&sign=c03d0ee99caab57d8e352c05121b9a16&timestamp=1628583009&token=2568&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 16:10:09,10 八月 2021 16:10:09,10 八月 2021 16:10:09,10 八月 2021 16:10:16,6726,,,,0,6631,95,511.1963,0.0,518.4658,,368,,,0,3520461,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/ec47-audiopay/9E/1D/CKwRIaIEsucFAE19_wDBQPr2.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=313&sign=fd33acb0c18dd882dd30a212494300f0&timestamp=1628583016&token=1267&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,33085,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 16:10:16,10 八月 2021 16:10:16,10 八月 2021 16:10:16,10 八月 2021 16:10:44,28318,,,,0,28233,85,103.94824,0.0,104.24805,,368,,,0,3013886,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/506f-audiopay/4B/11/CKwRIUEEsZyrAGw7WgDAxKG-.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=438&sign=68b227e7cbdd739b0ccceab13a6b0ecf&timestamp=1628583045&token=2442&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,56338,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 16:10:45,10 八月 2021 16:10:45,10 八月 2021 16:10:45,10 八月 2021 16:10:59,14361,118,52,92,0,14014,85,483.86426,0.0,495.7373,1178,368,,20918,0,7093082,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/4187-audiopay/12/E4/CKwRINsEsEKWAK10bQDAP73h.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=702&sign=87c1c53e66bf2a705984d37d827347e3&timestamp=1628583060&token=7521&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,56338,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 16:11:00,10 八月 2021 16:11:00,10 八月 2021 16:11:00,10 八月 2021 16:11:21,20929,,,,0,20866,63,530.4346,0.0,532.01855,,368,,,0,11367533,,
