URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/a8cb-audiopay/37/F8/CKwRIW4EFgURADL7vgCOTd8S.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=206&sign=da6a2e04767c9af73e77560a7c6b2f2e&timestamp=1628585895&token=9201&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:58:15,10 八月 2021 16:58:15,10 八月 2021 16:58:15,10 八月 2021 16:58:19,3649,,,,0,3636,13,894.29785,0.0,897.3965,,368,,,0,3341246,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/3dd2-audiopay/D7/2B/CKwRIUEEFPBNADzz7gCN8pt9.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=246&sign=6113d187d23f0a4b75765cadf4990a1a&timestamp=1628585899&token=8449&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:58:19,10 八月 2021 16:58:19,10 八月 2021 16:58:19,10 八月 2021 16:58:26,6912,,,,0,6900,12,564.4297,0.0,565.3594,,368,,,0,3994606,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/ef48-audiopay/63/A9/CKwRIUEEE58XAD-UFgCNe8Ts.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=257&sign=10a82ee3c575f7d843aaab6b6df4efc2&timestamp=1628585907&token=1095&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:58:27,10 八月 2021 16:58:27,10 八月 2021 16:58:27,10 八月 2021 16:58:35,7982,,,,0,7968,14,509.81934,0.0,510.66992,,368,,,0,4166678,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/6d98-audiopay/8C/87/CKwRIRwEEhwGAEV7uwCM8t8Q.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=281&sign=d255919fcadad238266f8b57c08296c8&timestamp=1628585916&token=1669&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:58:36,10 八月 2021 16:58:36,10 八月 2021 16:58:36,10 八月 2021 16:58:44,7969,,,,0,7953,16,558.07324,0.0,559.15137,,368,,,0,4553659,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/cc0d-audiopay/71/47/CKwRIJEEDikaAEZZUgCL_VPE.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=284&sign=3f66b115a82e416ef20abf0f75c56659&timestamp=1628585925&token=7134&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:58:45,10 八月 2021 16:58:45,10 八月 2021 16:58:45,10 八月 2021 16:58:52,7757,,,,0,7734,23,580.4678,0.0,582.14746,,368,,,0,4610386,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/5026-audiopay/61/1C/CMCoOSQEDRZiAERUwACLqcGl.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=276&sign=5af3732b30eedb4272bab8289a29fc57&timestamp=1628585933&token=1531&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:58:53,10 八月 2021 16:58:53,10 八月 2021 16:58:53,10 八月 2021 16:59:01,7787,,,,1,7768,18,561.6465,359.375,562.9746,,368,,,0,4478144,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/3d14-audiopay/A5/60/CKwRIMAEC7wSAES88gCLPeyt.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=278&sign=9fa30a0a9a5a69d07772e8387be1805e&timestamp=1628585942&token=3849&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:02,10 八月 2021 16:59:02,10 八月 2021 16:59:02,10 八月 2021 16:59:12,10614,,,,0,10600,14,414.5078,0.0,415.02148,,368,,,0,4504818,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/3198-audiopay/39/7C/CMCoOScECM_OAD4yXgCKMHrS.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=251&sign=61ca82f64cc16588863ce34c4aa67e11&timestamp=1628585953&token=8244&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:13,10 八月 2021 16:59:13,10 八月 2021 16:59:13,10 八月 2021 16:59:19,6364,,,,0,6351,13,625.542,0.0,626.7656,,368,,,0,4076126,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/93c9-audiopay/78/0B/CKwRINsD9UXYAFR8dQCFFzxp.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=342&sign=aa7822c74251369d2d2703a433e1783e&timestamp=1628585960&token=7340&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:20,10 八月 2021 16:59:20,10 八月 2021 16:59:20,10 八月 2021 16:59:28,8413,,,,0,8393,20,642.75195,0.0,644.24023,,368,,,0,5536885,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/cb1f-audiopay/FC/1B/CKwRIW4D9UU1AEK50gCFFwq9.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=270&sign=4b181a61af595ea105bfb94822eb5d9f&timestamp=1628585969&token=8066&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:29,10 八月 2021 16:59:29,10 八月 2021 16:59:29,10 八月 2021 16:59:36,7744,,,,0,7685,59,551.499,0.0,555.6865,,368,,,0,4372946,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/15b8-audiopay/63/C1/CMCoOSQD9USjAFjsZQCFFtti.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=360&sign=1c63a27c31c90a5ac59d63950941ad4f&timestamp=1628585977&token=2023&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:37,10 八月 2021 16:59:37,10 八月 2021 16:59:37,10 八月 2021 16:59:48,10784,,,,1,10768,15,527.76855,359.375,528.51953,,368,,,0,5827685,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/3b76-audiopay/1A/9C/CMCoOSYD9UP0ACSYBQCFFqyA.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=148&sign=f55a76511473e33e8ee198fdefcb1cb7&timestamp=1628585989&token=2723&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:49,10 八月 2021 16:59:49,10 八月 2021 16:59:49,10 八月 2021 16:59:53,4688,,,,0,4647,41,499.6504,0.0,503.98145,,368,,,0,2398213,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/3026-audiopay/04/19/CKwRIJED9Q08AGvwggCFA2fQ.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=437&sign=deb6c38b95274b54785239769f691329&timestamp=1628585994&token=2229&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 16:59:54,10 八月 2021 16:59:54,10 八月 2021 16:59:54,10 八月 2021 17:00:09,14995,,,,0,14984,11,460.71875,0.0,461.0332,,368,,,0,7073922,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/bafc-audiopay/64/D7/CMCoOSMD87qfAJom9wCEpvzq.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=624&sign=113d0cc4fc60b952489609da3d54dc99&timestamp=1628586010&token=4915&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,,10 八月 2021 17:00:10,10 八月 2021 17:00:10,10 八月 2021 17:00:10,10 八月 2021 17:00:31,20745,,,,0,20689,56,475.58887,0.0,476.8584,,368,,,0,10102519,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/2c1d-audiopay/0F/BC/CMCoOSED8m8PAEs9OACEN0cj.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=304&sign=018981a65ad09b784a8f42a9a4c7078b&timestamp=1628586031&token=8866&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,59021,audiopay.cos.tx.xmcdn.com/27.159.95.98,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 17:00:31,10 八月 2021 17:00:31,10 八月 2021 17:00:31,10 八月 2021 17:00:43,11737,,,,1,11690,46,74.93945,359.375,75.20996,,368,,,0,900312,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/2c1d-audiopay/0F/BC/CMCoOSED8m8PAEs9OACEN0cj.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=304&sign=5772799bdbfb01cfe4e9cd158d4bc374&timestamp=1628586043&token=1249&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,50632,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 17:00:44,10 八月 2021 17:00:44,10 八月 2021 17:00:44,10 八月 2021 17:00:53,9360,107,28,161,0,9033,31,445.08887,0.0,461.0332,1178,373,,20918,0,4243552,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/3331-audiopay/8A/1F/CKwRIaID8VNOAIZofwCD1hph.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=544&sign=542acadfa3500e49ca76f69c16973f07&timestamp=1628586053&token=6510&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,50632,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 17:00:53,10 八月 2021 17:00:53,10 八月 2021 17:00:53,10 八月 2021 17:01:19,25358,,,,0,25324,34,339.2412,0.0,339.68262,,368,,,0,8808575,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/7caa-audiopay/54/9E/CMCoOSID78owAJom9wCDQh2z.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=624&sign=40e5e806e3e8bb40371242f017cf063b&timestamp=1628586079&token=8470&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,50632,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 17:01:19,10 八月 2021 17:01:19,10 八月 2021 17:01:19,10 八月 2021 17:01:50,31083,,,,0,31042,41,317.41113,0.0,317.81836,,368,,,0,10102519,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/45ff-audiopay/25/ED/CMCoOSMD7r62AJzgCwCC3gi-.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=635&sign=3529ceaa656f63b318429904a665c0f3&timestamp=1628586111&token=1049&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,50632,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,,10 八月 2021 17:01:51,10 八月 2021 17:01:51,10 八月 2021 17:01:51,10 八月 2021 17:02:22,31038,,,,0,30978,60,323.48633,0.0,324.1006,,368,,,0,10280971,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/9d7a-audiopay/0C/A0/CKwRIMAD7UDSAJYPFgCCRf4F.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=607&sign=86440677bdcaf570ec9f558092084122&timestamp=1628586143&token=2236&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,50632,audiopay.cos.tx.xmcdn.com/211.97.73.26,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 17:02:23,10 八月 2021 17:02:23,10 八月 2021 17:02:23,10 八月 2021 17:03:15,52571,,,,0,52529,42,131.4707,0.0,131.56934,,368,,,0,7077076,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/426e-audiopay/29/1F/CMCoOScD6YG2ADcK0gCBOyo1.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=222&sign=5832642ad093e9b835bafd14f764f698&timestamp=1628586196&token=7159&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,43950,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 17:03:16,10 八月 2021 17:03:16,10 八月 2021 17:03:17,10 八月 2021 17:03:26,9631,32,48,88,0,9243,220,368.04492,0.0,383.33105,1178,368,,20918,0,3607250,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/76e8-audiopay/C2/AE/CMCoOSMD6EBaAD7LCACA2cAf.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=254&sign=be0dc8b6b5465c631ff0164c27f0b2ce&timestamp=1628586206&token=7536&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,43950,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,,10 八月 2021 17:03:27,10 八月 2021 17:03:27,10 八月 2021 17:03:27,10 八月 2021 17:03:36,9256,,,,0,9006,250,434.2168,0.0,446.23047,,368,,,0,4115208,,
https://audiopay.cos.tx.xmcdn.com/download/1.0.0/storages/98ff-audiopay/4E/8C/CMCoOScD5pmpAJ4IigCAVXPh.m4a?buy_key=fe4f133ccbf4b22dfa2a1e704ccbbda8&duration=639&sign=9b002ce7e9ad7807cc6b5480a93c270e&timestamp=1628586217&token=4667&uid=342430270&is_charge=true,COMPLETE,206,https,GET,audio/x-m4a,/192.168.137.78,43950,audiopay.cos.tx.xmcdn.com/211.97.73.19,443,com.xk72.proxy.ProxyException: Client closed connection before receiving entire response,10 八月 2021 17:03:37,10 八月 2021 17:03:37,10 八月 2021 17:03:37,10 八月 2021 17:03:59,22243,,,,0,22196,47,36.666016,0.0,36.72754,,368,,,0,834770,,
